index,actual_label,predicted_label
629.0,talk.religion.misc,talk.religion.misc
630.0,comp.windows.x,sci.space
631.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
632.0,comp.windows.x,comp.windows.x
633.0,rec.motorcycles,sci.med
634.0,misc.forsale,sci.electronics
635.0,soc.religion.christian,soc.religion.christian
636.0,sci.crypt,alt.atheism
637.0,comp.windows.x,comp.windows.x
638.0,rec.sport.hockey,rec.autos
639.0,talk.politics.mideast,talk.religion.misc
640.0,sci.electronics,misc.forsale
641.0,rec.sport.baseball,rec.sport.baseball
642.0,rec.sport.baseball,rec.sport.baseball
643.0,rec.sport.hockey,rec.sport.hockey
644.0,comp.graphics,comp.sys.mac.hardware
645.0,rec.autos,sci.electronics
646.0,rec.motorcycles,rec.motorcycles
647.0,misc.forsale,comp.graphics
648.0,misc.forsale,misc.forsale
649.0,comp.graphics,comp.windows.x
650.0,soc.religion.christian,soc.religion.christian
651.0,talk.politics.mideast,talk.religion.misc
652.0,misc.forsale,misc.forsale
653.0,misc.forsale,misc.forsale
654.0,rec.sport.hockey,rec.sport.hockey
655.0,rec.autos,rec.autos
656.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
657.0,comp.windows.x,comp.windows.x
658.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
659.0,soc.religion.christian,rec.sport.hockey
660.0,comp.graphics,comp.graphics
661.0,rec.autos,sci.electronics
662.0,rec.motorcycles,misc.forsale
663.0,comp.windows.x,comp.os.ms-windows.misc
664.0,rec.sport.hockey,rec.sport.baseball
665.0,alt.atheism,alt.atheism
666.0,rec.motorcycles,rec.motorcycles
667.0,rec.autos,rec.autos
668.0,rec.sport.hockey,rec.sport.baseball
669.0,sci.crypt,sci.crypt
670.0,talk.politics.guns,talk.politics.guns
671.0,soc.religion.christian,soc.religion.christian
672.0,rec.sport.hockey,rec.sport.hockey
673.0,sci.med,sci.med
674.0,comp.windows.x,comp.os.ms-windows.misc
675.0,talk.politics.mideast,talk.politics.mideast
676.0,sci.med,sci.electronics
677.0,sci.electronics,sci.med
678.0,talk.politics.misc,sci.crypt
679.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
680.0,rec.motorcycles,rec.motorcycles
681.0,sci.space,sci.space
682.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
683.0,rec.sport.baseball,rec.sport.baseball
684.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
685.0,comp.sys.mac.hardware,sci.space
686.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
687.0,sci.med,sci.med
688.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
689.0,comp.sys.ibm.pc.hardware,rec.sport.hockey
690.0,comp.os.ms-windows.misc,comp.windows.x
691.0,sci.med,alt.atheism
692.0,talk.politics.misc,talk.politics.guns
693.0,sci.med,rec.sport.baseball
694.0,alt.atheism,alt.atheism
695.0,soc.religion.christian,soc.religion.christian
696.0,rec.sport.baseball,comp.sys.mac.hardware
697.0,sci.crypt,sci.crypt
698.0,talk.politics.guns,talk.politics.guns
699.0,talk.politics.guns,talk.politics.guns
700.0,comp.windows.x,comp.windows.x
701.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
702.0,sci.space,sci.space
703.0,comp.windows.x,talk.religion.misc
704.0,sci.electronics,sci.electronics
705.0,comp.windows.x,rec.sport.baseball
706.0,talk.religion.misc,soc.religion.christian
707.0,talk.politics.guns,talk.politics.guns
708.0,rec.sport.baseball,rec.sport.baseball
709.0,sci.electronics,sci.electronics
710.0,talk.religion.misc,soc.religion.christian
711.0,talk.religion.misc,talk.religion.misc
712.0,soc.religion.christian,soc.religion.christian
713.0,sci.med,rec.sport.baseball
714.0,rec.sport.hockey,rec.sport.hockey
715.0,sci.electronics,talk.politics.misc
716.0,soc.religion.christian,soc.religion.christian
717.0,sci.crypt,sci.crypt
718.0,comp.graphics,sci.med
719.0,comp.os.ms-windows.misc,misc.forsale
720.0,sci.electronics,sci.electronics
721.0,sci.electronics,rec.sport.hockey
722.0,talk.politics.misc,talk.politics.mideast
723.0,rec.motorcycles,rec.motorcycles
724.0,rec.sport.baseball,rec.sport.baseball
725.0,alt.atheism,alt.atheism
726.0,rec.autos,rec.autos
727.0,sci.electronics,sci.electronics
728.0,misc.forsale,talk.politics.misc
729.0,comp.sys.mac.hardware,comp.sys.mac.hardware
730.0,sci.space,sci.space
731.0,sci.electronics,sci.crypt
732.0,rec.sport.hockey,rec.sport.hockey
733.0,misc.forsale,misc.forsale
734.0,rec.autos,rec.autos
735.0,comp.windows.x,comp.windows.x
736.0,rec.sport.hockey,rec.sport.hockey
737.0,sci.crypt,comp.graphics
738.0,rec.motorcycles,rec.motorcycles
739.0,comp.os.ms-windows.misc,rec.sport.hockey
740.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
741.0,comp.os.ms-windows.misc,comp.graphics
742.0,sci.space,sci.space
743.0,comp.sys.mac.hardware,comp.graphics
744.0,talk.politics.mideast,soc.religion.christian
745.0,rec.autos,comp.sys.mac.hardware
746.0,talk.politics.mideast,talk.politics.mideast
747.0,sci.crypt,sci.crypt
748.0,comp.windows.x,comp.windows.x
749.0,rec.motorcycles,rec.motorcycles
750.0,rec.sport.hockey,rec.sport.hockey
751.0,sci.electronics,sci.electronics
752.0,soc.religion.christian,soc.religion.christian
753.0,talk.politics.guns,talk.politics.guns
754.0,rec.sport.hockey,rec.sport.hockey
755.0,comp.sys.mac.hardware,comp.sys.mac.hardware
756.0,rec.sport.hockey,rec.autos
757.0,rec.autos,rec.autos
758.0,comp.windows.x,comp.windows.x
759.0,soc.religion.christian,soc.religion.christian
760.0,comp.windows.x,comp.windows.x
761.0,rec.autos,rec.autos
762.0,rec.autos,rec.autos
763.0,talk.politics.mideast,talk.politics.mideast
764.0,comp.windows.x,comp.windows.x
765.0,rec.sport.hockey,misc.forsale
766.0,sci.space,sci.space
767.0,rec.sport.hockey,comp.sys.ibm.pc.hardware
768.0,comp.sys.mac.hardware,comp.sys.mac.hardware
769.0,rec.motorcycles,rec.motorcycles
770.0,talk.religion.misc,talk.religion.misc
771.0,soc.religion.christian,soc.religion.christian
772.0,rec.motorcycles,rec.sport.baseball
773.0,sci.med,sci.med
774.0,rec.autos,rec.autos
775.0,talk.politics.mideast,talk.politics.mideast
776.0,sci.space,sci.space
777.0,sci.space,sci.space
778.0,sci.electronics,misc.forsale
779.0,rec.sport.baseball,rec.sport.baseball
780.0,rec.sport.baseball,talk.religion.misc
781.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
782.0,talk.politics.guns,talk.politics.guns
783.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
784.0,sci.med,sci.med
785.0,comp.sys.mac.hardware,misc.forsale
786.0,comp.windows.x,comp.windows.x
787.0,comp.sys.mac.hardware,comp.sys.mac.hardware
788.0,talk.religion.misc,talk.politics.misc
789.0,sci.crypt,sci.crypt
790.0,talk.politics.misc,talk.politics.misc
791.0,comp.graphics,comp.graphics
792.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
793.0,alt.atheism,alt.atheism
794.0,comp.graphics,comp.graphics
795.0,rec.sport.baseball,rec.sport.baseball
796.0,rec.sport.baseball,rec.sport.baseball
797.0,comp.sys.mac.hardware,comp.graphics
798.0,comp.windows.x,comp.sys.ibm.pc.hardware
799.0,soc.religion.christian,talk.religion.misc
800.0,rec.motorcycles,rec.motorcycles
801.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
802.0,comp.windows.x,comp.windows.x
803.0,comp.windows.x,soc.religion.christian
804.0,sci.med,sci.med
805.0,rec.sport.hockey,rec.sport.hockey
806.0,sci.crypt,sci.crypt
807.0,talk.politics.mideast,talk.politics.mideast
808.0,talk.politics.misc,talk.politics.misc
809.0,talk.politics.guns,talk.politics.guns
810.0,sci.space,sci.space
811.0,talk.politics.guns,comp.sys.ibm.pc.hardware
812.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
813.0,comp.graphics,sci.space
814.0,sci.electronics,comp.sys.mac.hardware
815.0,talk.politics.guns,talk.politics.guns
816.0,talk.religion.misc,comp.graphics
817.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
818.0,sci.electronics,comp.sys.ibm.pc.hardware
819.0,comp.os.ms-windows.misc,comp.sys.mac.hardware
820.0,sci.med,talk.religion.misc
821.0,alt.atheism,alt.atheism
822.0,talk.politics.mideast,talk.politics.mideast
823.0,misc.forsale,talk.religion.misc
824.0,soc.religion.christian,soc.religion.christian
825.0,sci.crypt,sci.crypt
826.0,sci.crypt,sci.crypt
827.0,talk.politics.mideast,talk.politics.mideast
828.0,comp.sys.ibm.pc.hardware,rec.autos
829.0,comp.sys.mac.hardware,comp.sys.mac.hardware
830.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
831.0,talk.politics.guns,sci.crypt
832.0,talk.religion.misc,talk.politics.guns
833.0,talk.politics.mideast,talk.politics.mideast
834.0,sci.electronics,rec.sport.hockey
835.0,rec.sport.hockey,rec.sport.hockey
836.0,comp.sys.mac.hardware,comp.sys.mac.hardware
837.0,sci.space,sci.space
838.0,rec.motorcycles,rec.motorcycles
839.0,comp.graphics,comp.graphics
840.0,comp.sys.mac.hardware,misc.forsale
841.0,soc.religion.christian,talk.religion.misc
842.0,rec.sport.hockey,rec.sport.hockey
843.0,misc.forsale,misc.forsale
844.0,rec.sport.hockey,rec.sport.hockey
845.0,sci.med,comp.sys.mac.hardware
846.0,comp.sys.ibm.pc.hardware,misc.forsale
847.0,talk.politics.mideast,talk.politics.mideast
848.0,rec.sport.baseball,talk.religion.misc
849.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
850.0,rec.sport.baseball,rec.sport.baseball
851.0,sci.electronics,talk.politics.mideast
852.0,comp.sys.mac.hardware,comp.sys.mac.hardware
853.0,comp.graphics,talk.politics.misc
854.0,rec.sport.hockey,rec.sport.hockey
855.0,comp.sys.ibm.pc.hardware,sci.electronics
856.0,rec.autos,sci.electronics
857.0,soc.religion.christian,talk.religion.misc
858.0,comp.windows.x,sci.space
859.0,rec.sport.hockey,sci.crypt
860.0,soc.religion.christian,soc.religion.christian
861.0,rec.sport.hockey,rec.sport.hockey
862.0,rec.sport.hockey,rec.sport.hockey
863.0,talk.religion.misc,rec.sport.hockey
864.0,rec.motorcycles,rec.motorcycles
865.0,talk.politics.misc,talk.politics.mideast
866.0,sci.space,sci.space
867.0,talk.politics.guns,talk.politics.guns
868.0,comp.windows.x,comp.windows.x
869.0,sci.space,alt.atheism
870.0,comp.windows.x,comp.os.ms-windows.misc
871.0,sci.med,sci.med
872.0,soc.religion.christian,soc.religion.christian
873.0,comp.windows.x,comp.windows.x
874.0,comp.graphics,comp.sys.mac.hardware
875.0,talk.politics.guns,talk.politics.guns
876.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
877.0,talk.politics.guns,talk.politics.guns
878.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
879.0,rec.sport.baseball,soc.religion.christian
880.0,soc.religion.christian,sci.electronics
881.0,rec.motorcycles,rec.motorcycles
882.0,talk.politics.mideast,talk.politics.mideast
883.0,comp.graphics,sci.med
884.0,misc.forsale,comp.graphics
885.0,rec.sport.hockey,rec.sport.hockey
886.0,rec.motorcycles,rec.motorcycles
887.0,comp.os.ms-windows.misc,comp.sys.ibm.pc.hardware
888.0,sci.space,sci.space
889.0,sci.electronics,comp.sys.ibm.pc.hardware
890.0,sci.space,sci.space
891.0,sci.space,sci.space
892.0,rec.sport.hockey,rec.sport.hockey
893.0,rec.sport.baseball,rec.sport.baseball
894.0,sci.crypt,sci.crypt
895.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
896.0,sci.crypt,sci.crypt
897.0,talk.politics.mideast,talk.politics.mideast
898.0,rec.sport.baseball,comp.graphics
899.0,talk.politics.guns,talk.politics.guns
900.0,comp.windows.x,comp.windows.x
901.0,sci.med,rec.sport.hockey
902.0,sci.space,sci.space
903.0,rec.autos,rec.motorcycles
904.0,talk.religion.misc,soc.religion.christian
905.0,talk.politics.mideast,talk.politics.mideast
906.0,sci.space,sci.space
907.0,rec.motorcycles,rec.motorcycles
908.0,comp.sys.ibm.pc.hardware,rec.sport.baseball
909.0,comp.sys.mac.hardware,comp.sys.mac.hardware
910.0,rec.autos,misc.forsale
911.0,sci.space,sci.crypt
912.0,comp.sys.mac.hardware,comp.sys.mac.hardware
913.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
914.0,rec.sport.baseball,rec.sport.baseball
915.0,rec.sport.hockey,rec.sport.hockey
916.0,rec.autos,rec.autos
917.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
918.0,talk.politics.mideast,rec.sport.baseball
919.0,comp.windows.x,comp.windows.x
920.0,talk.religion.misc,talk.religion.misc
921.0,comp.graphics,comp.sys.ibm.pc.hardware
922.0,rec.sport.baseball,rec.sport.baseball
923.0,talk.politics.misc,talk.politics.misc
924.0,sci.crypt,rec.motorcycles
925.0,comp.sys.mac.hardware,comp.sys.mac.hardware
926.0,rec.motorcycles,rec.motorcycles
927.0,sci.electronics,rec.autos
928.0,talk.religion.misc,talk.religion.misc
929.0,alt.atheism,alt.atheism
930.0,rec.sport.hockey,rec.sport.hockey
931.0,talk.politics.mideast,talk.politics.mideast
932.0,sci.crypt,comp.graphics
933.0,rec.autos,rec.autos
934.0,misc.forsale,misc.forsale
935.0,rec.sport.hockey,comp.graphics
936.0,sci.crypt,misc.forsale
937.0,soc.religion.christian,soc.religion.christian
938.0,sci.med,sci.med
939.0,talk.politics.guns,sci.space
940.0,talk.politics.mideast,talk.religion.misc
941.0,comp.sys.mac.hardware,rec.sport.baseball
942.0,comp.windows.x,sci.electronics
943.0,rec.sport.hockey,rec.sport.hockey
944.0,talk.politics.mideast,talk.religion.misc
945.0,talk.politics.mideast,talk.religion.misc
946.0,soc.religion.christian,soc.religion.christian
947.0,comp.sys.ibm.pc.hardware,comp.os.ms-windows.misc
948.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
949.0,rec.motorcycles,sci.crypt
950.0,alt.atheism,alt.atheism
951.0,sci.med,rec.sport.hockey
952.0,talk.politics.mideast,talk.politics.mideast
953.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
954.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
955.0,rec.sport.hockey,rec.sport.hockey
956.0,sci.space,comp.sys.mac.hardware
957.0,soc.religion.christian,rec.sport.hockey
958.0,sci.med,sci.med
959.0,rec.autos,rec.autos
960.0,rec.sport.baseball,rec.sport.baseball
961.0,misc.forsale,comp.sys.ibm.pc.hardware
962.0,misc.forsale,misc.forsale
963.0,sci.electronics,sci.space
964.0,rec.motorcycles,rec.motorcycles
965.0,sci.crypt,sci.crypt
966.0,rec.autos,rec.sport.hockey
967.0,alt.atheism,alt.atheism
968.0,comp.windows.x,comp.sys.mac.hardware
969.0,sci.electronics,sci.electronics
970.0,rec.sport.baseball,sci.electronics
971.0,rec.motorcycles,rec.motorcycles
972.0,sci.electronics,sci.space
973.0,alt.atheism,alt.atheism
974.0,comp.sys.mac.hardware,rec.sport.hockey
975.0,rec.autos,rec.autos
976.0,comp.sys.mac.hardware,comp.sys.ibm.pc.hardware
977.0,misc.forsale,misc.forsale
978.0,sci.crypt,sci.crypt
979.0,comp.windows.x,rec.sport.hockey
980.0,talk.politics.guns,talk.politics.guns
981.0,talk.religion.misc,talk.religion.misc
982.0,alt.atheism,talk.religion.misc
983.0,rec.sport.hockey,rec.sport.hockey
984.0,soc.religion.christian,talk.politics.mideast
985.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
986.0,talk.politics.mideast,talk.politics.mideast
987.0,talk.religion.misc,comp.windows.x
988.0,comp.sys.mac.hardware,soc.religion.christian
989.0,soc.religion.christian,soc.religion.christian
990.0,comp.sys.mac.hardware,comp.sys.mac.hardware
991.0,misc.forsale,comp.sys.mac.hardware
992.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
993.0,soc.religion.christian,soc.religion.christian
994.0,alt.atheism,alt.atheism
995.0,rec.motorcycles,rec.motorcycles
996.0,sci.med,sci.med
997.0,rec.sport.baseball,rec.sport.baseball
998.0,talk.politics.misc,soc.religion.christian
999.0,rec.autos,talk.religion.misc
1000.0,rec.sport.baseball,rec.sport.baseball
1001.0,talk.politics.guns,talk.politics.guns
1002.0,talk.politics.misc,talk.politics.misc
1003.0,comp.graphics,sci.electronics
1004.0,comp.windows.x,comp.windows.x
1005.0,misc.forsale,misc.forsale
1006.0,sci.crypt,sci.crypt
1007.0,soc.religion.christian,soc.religion.christian
1008.0,comp.graphics,comp.graphics
1009.0,rec.sport.hockey,rec.sport.hockey
1010.0,talk.religion.misc,alt.atheism
1011.0,sci.space,talk.politics.guns
1012.0,soc.religion.christian,soc.religion.christian
1013.0,comp.os.ms-windows.misc,comp.os.ms-windows.misc
1014.0,rec.sport.baseball,rec.sport.baseball
1015.0,rec.sport.hockey,sci.space
1016.0,soc.religion.christian,soc.religion.christian
1017.0,rec.motorcycles,rec.motorcycles
1018.0,rec.sport.hockey,rec.sport.hockey
1019.0,comp.windows.x,rec.motorcycles
1020.0,talk.religion.misc,talk.religion.misc
1021.0,sci.space,sci.space
1022.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
1023.0,comp.sys.mac.hardware,comp.sys.mac.hardware
1024.0,rec.sport.hockey,rec.sport.hockey
1025.0,rec.sport.baseball,rec.sport.baseball
1026.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
1027.0,comp.graphics,talk.politics.mideast
1028.0,talk.politics.guns,talk.politics.misc
1029.0,rec.motorcycles,rec.motorcycles
1030.0,comp.graphics,comp.graphics
1031.0,comp.windows.x,comp.windows.x
1032.0,comp.graphics,alt.atheism
1033.0,rec.motorcycles,rec.motorcycles
1034.0,sci.space,sci.space
1035.0,rec.sport.hockey,sci.space
1036.0,alt.atheism,alt.atheism
1037.0,sci.space,sci.electronics
1038.0,soc.religion.christian,soc.religion.christian
1039.0,soc.religion.christian,comp.sys.ibm.pc.hardware
1040.0,alt.atheism,alt.atheism
1041.0,rec.motorcycles,rec.motorcycles
1042.0,talk.religion.misc,sci.med
1043.0,sci.med,comp.os.ms-windows.misc
1044.0,sci.crypt,sci.crypt
1045.0,comp.sys.mac.hardware,comp.sys.mac.hardware
1046.0,comp.windows.x,comp.windows.x
1047.0,sci.med,sci.med
1048.0,rec.sport.hockey,rec.sport.hockey
1049.0,sci.space,sci.space
1050.0,talk.politics.guns,talk.politics.guns
1051.0,soc.religion.christian,soc.religion.christian
1052.0,sci.electronics,sci.electronics
1053.0,sci.space,sci.space
1054.0,alt.atheism,soc.religion.christian
1055.0,rec.autos,rec.autos
1056.0,talk.politics.misc,talk.politics.guns
1057.0,sci.crypt,sci.crypt
1058.0,comp.os.ms-windows.misc,comp.graphics
1059.0,sci.crypt,sci.crypt
1060.0,rec.sport.baseball,rec.sport.baseball
1061.0,rec.autos,rec.autos
1062.0,talk.religion.misc,comp.graphics
1063.0,talk.religion.misc,talk.religion.misc
1064.0,talk.religion.misc,talk.religion.misc
1065.0,soc.religion.christian,soc.religion.christian
1066.0,comp.graphics,comp.graphics
1067.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
1068.0,misc.forsale,misc.forsale
1069.0,rec.motorcycles,rec.motorcycles
1070.0,rec.motorcycles,comp.graphics
1071.0,sci.med,comp.os.ms-windows.misc
1072.0,talk.religion.misc,alt.atheism
1073.0,comp.graphics,comp.os.ms-windows.misc
1074.0,talk.politics.misc,misc.forsale
1075.0,comp.graphics,comp.sys.ibm.pc.hardware
1076.0,sci.med,misc.forsale
1077.0,talk.politics.misc,misc.forsale
1078.0,sci.space,sci.electronics
1079.0,talk.politics.misc,talk.politics.misc
1080.0,rec.motorcycles,rec.motorcycles
1081.0,rec.autos,rec.autos
1082.0,rec.autos,rec.autos
1083.0,alt.atheism,alt.atheism
1084.0,talk.politics.mideast,talk.politics.mideast
1085.0,rec.motorcycles,comp.windows.x
1086.0,comp.sys.mac.hardware,comp.sys.mac.hardware
1087.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
1088.0,comp.graphics,comp.windows.x
1089.0,alt.atheism,alt.atheism
1090.0,misc.forsale,misc.forsale
1091.0,talk.politics.mideast,soc.religion.christian
1092.0,comp.graphics,comp.graphics
1093.0,rec.sport.hockey,rec.sport.hockey
1094.0,talk.politics.guns,talk.politics.guns
1095.0,misc.forsale,comp.os.ms-windows.misc
1096.0,rec.sport.baseball,rec.sport.baseball
1097.0,talk.politics.mideast,talk.politics.mideast
1098.0,comp.os.ms-windows.misc,comp.graphics
1099.0,comp.windows.x,comp.windows.x
1100.0,soc.religion.christian,soc.religion.christian
1101.0,sci.electronics,rec.sport.baseball
1102.0,rec.autos,misc.forsale
1103.0,comp.sys.ibm.pc.hardware,comp.sys.ibm.pc.hardware
